t,ABS_RX,ABS_RY,ABS_RZ,ABS_X,ABS_Y,ABS_Z
1654431155.3447983,125,126,0,255,128,0
1654431155.3808525,126,126,0,255,128,0
1654431155.4167871,126,126,0,255,129,0
1654431155.4527934,127,125,0,255,129,0
1654431155.4927616,126,126,0,255,129,0
1654431155.5287905,126,126,0,255,129,0
1654431155.572755,126,126,0,255,129,0
1654431155.6088393,126,126,0,255,129,0
1654431155.6447878,126,125,0,255,128,0
1654431155.6808712,126,126,0,255,129,0
1654431155.7167933,127,126,0,255,129,0
1654431155.7528489,127,125,0,255,129,0
1654431155.7887578,126,126,0,255,129,0
1654431155.8327513,126,126,0,255,129,0
1654431155.86875,125,126,0,255,128,0
1654431155.9047902,127,126,0,255,128,0
1654431155.9407809,127,125,0,255,129,0
1654431155.9767613,127,125,0,255,129,0
1654431156.0127983,125,126,0,255,129,0
1654431156.0487719,125,126,0,255,128,0
1654431156.0928047,126,126,0,255,129,0
1654431156.1287918,126,126,0,255,128,0
1654431156.1649215,128,126,0,255,128,0
1654431156.2008939,127,126,0,255,129,0
1654431156.2371645,127,125,0,255,129,0
1654431156.27289,126,126,0,255,129,0
1654431156.3088863,126,126,0,255,129,0
1654431156.3449447,127,126,0,255,128,0
1654431156.380924,127,126,0,255,129,0
1654431156.416936,125,125,0,255,128,0
1654431156.4528844,126,126,0,255,128,0
1654431156.4888551,126,126,0,255,129,0
1654431156.5289273,126,126,0,255,129,0
1654431156.5648906,126,126,0,255,128,0
1654431156.600917,127,126,0,255,129,0
1654431156.6368916,127,126,0,255,128,0
1654431156.6729498,126,125,0,239,128,0
1654431156.7129912,125,126,0,224,124,0
1654431156.7489936,126,126,0,223,123,0
1654431156.7849662,126,126,0,223,123,0
1654431156.8209453,127,126,0,215,124,0
1654431156.8569014,126,125,0,210,124,0
1654431156.89287,127,125,0,210,124,0
1654431156.928951,126,126,0,203,123,0
1654431156.9650066,126,126,0,180,123,0
1654431157.000863,126,126,0,159,123,0
1654431157.0368788,128,126,0,139,124,0
1654431157.0728898,127,126,0,137,126,0
1654431157.108917,126,126,0,136,125,0
1654431157.1449003,126,126,0,136,126,0
1654431157.1930368,126,126,0,137,126,0
1654431157.2289872,126,126,0,136,126,0
1654431157.2650332,127,126,0,135,126,0
1654431157.300992,126,126,0,136,126,0
1654431157.3370237,126,126,0,136,126,0
1654431157.3730114,126,126,0,137,126,0
1654431157.4130094,125,126,0,136,126,0
1654431157.457171,126,126,0,135,126,0
1654431157.4970288,126,125,0,136,126,0
1654431157.53306,126,126,0,136,126,0
1654431157.5691583,127,126,0,136,126,0
1654431157.6051307,126,125,0,137,126,0
1654431157.6411436,126,126,0,136,126,0
1654431157.6770804,126,126,0,136,126,0
1654431157.7131867,126,126,0,136,126,0
1654431157.7490878,127,126,0,136,126,0
1654431157.789001,127,126,0,136,126,0
1654431157.825054,127,125,0,137,126,0
1654431157.8610883,127,125,0,137,126,0
1654431157.8970473,126,126,0,137,126,0
1654431157.9330392,125,126,0,136,126,0
1654431157.9731355,125,126,0,136,126,0
1654431158.0130413,126,126,0,137,126,0
1654431158.053051,126,126,0,136,126,0
1654431158.0890827,128,126,0,136,126,0
1654431158.125097,127,126,0,137,125,0
1654431158.1610749,126,126,0,137,124,0
1654431158.1970367,126,126,0,137,123,0
1654431158.2332177,127,126,0,137,123,0
1654431158.2690423,128,126,0,136,123,0
1654431158.3051188,127,126,0,137,122,0
1654431158.341129,125,126,0,137,120,0
1654431158.3770866,126,126,0,129,118,0
1654431158.41302,126,126,0,135,115,0
1654431158.4490786,126,126,0,128,102,0
1654431158.4851315,127,126,0,131,88,0
1654431158.5210624,127,125,0,131,87,0
1654431158.5570095,126,126,0,129,86,0
1654431158.593033,126,126,0,128,85,0
1654431158.6290915,126,126,0,128,79,0
1654431158.665072,127,126,0,130,70,0
1654431158.701092,126,126,0,131,65,0
1654431158.7371252,126,125,0,130,55,0
1654431158.7730737,126,125,0,128,32,0
1654431158.80911,127,126,0,128,15,0
1654431158.845102,127,126,0,127,6,0
1654431158.8810868,127,126,0,130,0,0
1654431158.9170942,126,126,0,130,0,0
1654431158.953137,126,125,0,122,0,0
1654431158.989191,127,126,0,137,0,0
1654431159.0251162,126,126,0,146,0,0
1654431159.0651224,126,126,0,147,0,0
1654431159.1011057,126,126,0,147,0,0
1654431159.137214,126,126,0,135,0,0
1654431159.177152,126,125,0,144,0,0
1654431159.2132175,126,125,0,141,0,0
1654431159.249175,128,126,0,138,0,0
1654431159.2851906,126,126,0,134,0,0
1654431159.321164,126,126,0,139,0,0
1654431159.3571517,126,125,0,138,0,0
1654431159.3931396,126,125,0,138,0,0
1654431159.429277,126,126,0,139,0,0
1654431159.465155,125,126,0,139,0,0
1654431159.5013657,126,126,0,138,0,0
1654431159.5372324,126,126,0,131,0,0
1654431159.5732834,127,126,0,131,0,0
1654431159.6092322,127,125,0,137,0,0
1654431159.645239,126,126,0,136,0,0
1654431159.6812334,126,126,0,126,0,0
1654431159.7172675,126,126,0,129,0,0
1654431159.7532797,126,126,0,128,0,0
1654431159.789245,127,126,0,134,0,0
1654431159.825248,127,126,0,132,0,0
1654431159.8612177,125,126,0,136,0,0
1654431159.8972657,127,126,0,134,0,0
1654431159.9332843,126,126,0,133,0,0
1654431159.969198,127,125,0,135,0,0
1654431160.0052965,126,126,0,137,0,0
1654431160.0412977,127,126,0,136,0,0
1654431160.0773191,126,126,0,136,0,0
1654431160.1134212,126,126,0,134,0,0
1654431160.153383,127,126,0,135,0,0
1654431160.1893594,127,125,0,135,0,0
1654431160.2253926,126,125,0,136,0,0
1654431160.2613719,126,125,0,136,0,0
1654431160.2974222,126,126,0,135,0,0
1654431160.333384,126,126,0,135,0,0
1654431160.369387,127,126,0,131,0,0
1654431160.4053776,127,125,0,135,0,0
1654431160.4414618,125,126,0,136,0,0
1654431160.4774022,126,126,0,136,0,0
1654431160.5134947,126,126,0,136,0,0
1654431160.5493553,126,126,0,134,0,0
1654431160.5854032,127,125,0,136,0,0
1654431160.6214013,127,126,0,137,0,0
1654431160.657568,126,125,0,137,0,0
1654431160.6934786,126,126,0,136,0,0
1654431160.7294993,127,126,0,136,6,0
1654431160.7654493,126,126,0,138,17,0
1654431160.801443,127,126,0,141,34,0
1654431160.8373408,126,126,0,141,42,0
1654431160.873363,126,126,0,143,55,0
1654431160.9094877,125,126,0,145,68,0
1654431160.945477,127,126,0,141,87,0
1654431160.9814563,127,126,0,141,101,0
1654431161.0174685,127,126,0,141,110,0
1654431161.053404,126,126,0,137,119,0
1654431161.0893645,126,126,0,137,122,0
1654431161.1254025,127,126,0,138,124,0
1654431161.16148,127,126,0,138,126,0
1654431161.1974819,127,126,0,126,126,0
1654431161.2335176,127,126,0,134,126,0
1654431161.269508,126,126,0,132,126,0
1654431161.30545,126,126,0,128,126,0
1654431161.3454955,126,126,0,131,126,0
1654431161.381491,126,126,0,126,125,0
1654431161.4175725,126,126,0,126,126,0
1654431161.4535296,127,125,0,126,126,0
1654431161.4894004,125,126,0,126,126,0
1654431161.5255685,126,125,0,132,126,0
1654431161.5614538,126,126,0,128,126,0
1654431161.5974207,126,126,0,126,127,0
1654431161.6336107,127,126,0,126,130,0
1654431161.6694708,127,125,0,131,135,0
1654431161.7054307,126,126,0,130,136,0
1654431161.7414649,126,126,0,131,136,0
1654431161.777538,126,126,0,128,138,0
1654431161.813553,127,126,0,131,139,0
1654431161.8494356,127,126,0,131,144,0
1654431161.8854861,126,125,0,130,150,0
1654431161.9214654,126,126,0,129,154,0
1654431161.957542,126,126,0,124,158,0
1654431161.993467,126,126,0,124,163,0
1654431162.0295606,127,126,0,121,169,0
1654431162.0654974,128,125,0,120,175,0
1654431162.1015675,126,126,0,117,175,0
1654431162.137598,125,126,0,116,175,0
1654431162.1735892,127,126,0,115,177,0
1654431162.2096448,127,126,0,115,181,0
1654431162.245668,126,125,0,116,184,0
1654431162.2816389,126,125,0,117,189,0
1654431162.3176413,126,125,0,117,203,0
1654431162.353642,126,126,0,115,216,0
1654431162.3895552,127,127,0,119,227,0
1654431162.4254904,126,125,0,116,240,0
1654431162.4615903,126,125,0,116,255,0
1654431162.4975665,125,125,0,115,255,0
1654431162.5336118,126,126,0,113,255,0
1654431162.5695791,127,127,0,114,255,0
1654431162.6054964,127,126,0,114,255,0
1654431162.6416235,126,126,0,115,255,0
1654431162.6776667,125,125,0,115,255,0
1654431162.7135723,126,126,0,115,255,0
1654431162.749591,126,126,0,113,255,0
1654431162.7856562,127,126,0,112,255,0
1654431162.8215683,126,126,0,112,255,0
1654431162.8575573,127,125,0,112,255,0
1654431162.8935828,125,125,0,112,255,0
1654431162.9296029,126,126,0,113,255,0
1654431162.9655552,126,126,0,112,255,0
1654431163.001592,127,126,0,112,255,0
1654431163.041709,127,126,0,112,255,0
1654431163.0816805,127,126,0,113,255,0
1654431163.1176794,126,125,0,112,255,0
1654431163.153641,126,126,0,113,255,0
1654431163.1896527,127,126,0,113,255,0
1654431163.225762,125,126,0,112,255,0
1654431163.2616692,127,127,0,112,255,0
1654431163.2977662,127,125,0,112,255,0
1654431163.3337054,127,125,0,112,255,0
1654431163.3696806,126,126,0,113,255,0
1654431163.4056816,126,126,0,112,255,0
1654431163.4418507,127,126,0,112,255,0
1654431163.4777358,127,125,0,112,255,0
1654431163.5136268,126,125,0,113,255,0
1654431163.549885,126,126,0,113,255,0
1654431163.5857751,126,126,0,112,255,0
1654431163.6217334,126,127,0,113,255,0
1654431163.6577475,126,125,0,113,255,0
1654431163.6937547,128,126,0,112,255,0
1654431163.7302387,127,126,0,113,255,0
1654431163.76583,126,126,0,113,255,0
1654431163.8019288,126,126,0,113,255,0
1654431163.8458052,126,126,0,113,255,0
1654431163.8818183,126,126,0,113,255,0
1654431163.9217384,127,126,0,112,255,0
1654431163.9578621,127,125,0,115,255,0
1654431163.9977608,127,126,0,112,255,0
1654431164.0337422,126,125,0,113,255,0
1654431164.069917,125,125,0,112,255,0
1654431164.1058526,126,126,0,112,255,0
1654431164.1457355,126,127,0,112,255,0
1654431164.1818576,126,126,0,112,255,0
1654431164.217972,126,126,0,112,255,0
1654431164.2538059,126,125,0,115,255,0
1654431164.2898695,125,126,0,115,249,0
1654431164.3258848,126,125,0,113,236,0
1654431164.3617966,126,126,0,115,232,0
1654431164.3978095,127,126,0,117,229,0
1654431164.4337995,125,126,0,117,220,0
1654431164.4697824,126,126,0,117,202,0
1654431164.505779,126,126,0,118,181,0
1654431164.541793,126,126,0,118,163,0
1654431164.5779302,127,126,0,121,150,0
1654431164.6138268,126,126,0,123,139,0
1654431164.6497974,126,125,0,125,137,0
1654431164.6858006,126,125,0,123,133,0
1654431164.7218125,126,126,0,125,129,0
1654431164.7578323,126,126,0,125,127,0
1654431164.7939045,127,126,0,126,127,0
1654431164.829913,126,126,0,130,126,0
1654431164.8658574,126,125,0,129,127,0
1654431164.9058464,126,126,0,130,126,0
1654431164.9418192,126,126,0,129,126,0
1654431164.98185,126,126,0,130,126,0
1654431165.021887,126,126,0,130,126,0
1654431165.057833,127,126,0,129,126,0
1654431165.093855,126,125,0,126,126,0
1654431165.1298625,126,125,0,126,126,0
1654431165.1664753,126,126,0,124,126,0
1654431165.213935,126,126,0,124,126,0
1654431165.2498817,126,126,0,124,126,0
1654431165.285921,126,126,0,124,126,0
1654431165.3219132,126,126,0,123,126,0
1654431165.3580785,126,126,0,124,126,0
1654431165.3940887,126,126,0,124,126,0
1654431165.4300747,126,126,0,124,126,0
1654431165.4660006,127,126,0,124,126,0
1654431165.5019689,126,126,0,124,126,0
1654431165.5380008,127,126,0,124,126,0
1654431165.574229,126,125,0,124,126,0
1654431165.6101048,126,125,0,125,126,0
1654431165.6501253,125,126,0,124,126,0
1654431165.686094,127,126,0,124,127,0
1654431165.7260678,127,127,0,124,126,0
1654431165.7621403,127,126,0,124,126,0
1654431165.7980227,128,126,0,124,126,0
1654431165.8339522,127,126,0,124,126,0
1654431165.8701549,126,125,0,124,126,0
1654431165.9101152,126,126,0,123,126,0
1654431165.9500217,129,126,0,124,126,0
1654431165.9861488,131,126,0,124,126,0
1654431166.0221167,131,126,0,124,126,0
1654431166.057987,132,126,0,124,126,0
1654431166.094141,131,126,0,124,126,0
1654431166.1956167,139,126,0,124,126,0
1654431166.2383454,145,126,0,123,126,0
1654431166.274225,146,126,0,124,126,0
1654431166.3100147,156,126,0,124,126,0
1654431166.3461444,168,126,0,124,126,0
1654431166.382171,180,126,0,125,126,0
1654431166.4180782,190,126,0,124,126,0
1654431166.4541488,200,126,0,124,126,0
1654431166.4901066,208,126,0,124,126,0
1654431166.5261674,214,126,0,124,126,0
1654431166.5661643,222,126,0,124,126,0
1654431166.602296,227,127,0,123,126,0
1654431166.6381483,236,126,0,124,126,0
1654431166.6742742,242,126,0,124,126,0
1654431166.7102745,251,128,0,124,126,0
1654431166.7462132,255,128,0,124,126,0
1654431166.7862263,255,129,0,124,126,0
1654431166.8222458,255,130,0,124,126,0
1654431166.9238448,255,129,0,124,126,0
1654431166.9661102,255,129,0,124,127,0
1654431167.0022488,255,127,0,124,126,0
1654431167.0462756,255,125,0,124,126,0
1654431167.0903406,255,125,0,125,126,0
1654431167.1262507,255,125,0,124,126,0
1654431167.1661854,255,125,0,124,126,0
1654431167.2062392,255,124,0,125,126,0
1654431167.2422504,255,124,0,124,126,0
1654431167.286213,255,125,0,124,126,0
1654431167.322215,255,124,0,124,127,0
1654431167.423779,255,124,0,123,126,0
1654431167.4621706,255,125,0,124,126,0
1654431167.4982107,255,124,0,124,126,0
1654431167.538249,255,124,0,123,126,0
1654431167.6395934,255,125,0,124,126,0
1654431167.6782768,255,125,0,124,126,0
1654431167.7223935,255,124,0,123,126,0
1654431167.770372,255,124,0,123,126,0
1654431167.8063385,255,124,0,124,126,0
1654431167.8463342,255,125,0,124,126,0
1654431167.88234,255,125,0,124,126,0
1654431167.9182847,255,125,0,124,126,0
1654431167.9543529,255,124,0,123,126,0
1654431167.990343,255,124,0,124,126,0
1654431168.0263085,255,124,0,124,126,0
1654431168.0623403,255,125,0,124,126,0
1654431168.163671,255,125,0,124,126,0
1654431168.2023234,255,125,0,124,127,0
1654431168.3037653,255,125,0,124,126,0
1654431168.3423088,242,124,0,123,126,0
1654431168.3784354,237,124,0,124,127,0
1654431168.4143488,234,124,0,124,126,0
1654431168.450366,224,124,0,125,126,0
1654431168.4864223,212,124,0,124,126,0
1654431168.5223787,196,123,0,124,126,0
1654431168.5582752,176,123,0,124,126,0
1654431168.5944002,136,123,0,124,126,0
1654431168.6304374,132,123,0,125,126,0
1654431168.666398,126,123,0,125,126,0
1654431168.7023566,127,124,0,125,126,0
1654431168.7383866,127,123,0,124,126,0
1654431168.7743278,126,123,0,124,126,0
1654431168.8103309,124,123,0,125,126,0
1654431168.84634,125,123,0,125,126,0
1654431168.8823957,125,124,0,125,126,0
1654431168.918391,125,123,0,124,126,0
1654431168.9543836,127,123,0,124,126,0
1654431168.9904091,125,123,0,124,126,0
1654431169.0264242,126,123,0,125,126,0
1654431169.062428,125,123,0,125,126,0
1654431169.0984256,124,123,0,124,126,0
1654431169.1345055,126,126,0,124,126,0
1654431169.170464,131,127,0,124,126,0
1654431169.210425,130,127,0,124,126,0
1654431169.2464774,129,127,0,124,126,0
1654431169.2824035,129,128,0,125,126,0
1654431169.3184097,130,127,0,124,126,0
1654431169.3543842,131,128,0,124,126,0
1654431169.390467,130,127,0,125,126,0
1654431169.4264927,126,127,0,124,126,0
1654431169.4624696,123,127,0,127,126,0
1654431169.498458,119,126,0,124,126,0
1654431169.5344594,113,126,0,124,126,0
1654431169.5705268,93,126,0,124,126,0
1654431169.606485,73,126,0,124,126,0
1654431169.642526,66,126,0,124,126,0
1654431169.6784778,56,126,0,125,126,0
1654431169.7145417,45,126,0,124,126,0
1654431169.7505524,44,126,0,124,126,0
1654431169.7864316,38,126,0,124,126,0
1654431169.8224978,39,126,0,125,126,0
1654431169.8585808,36,126,0,125,126,0
1654431169.8946283,29,126,0,124,126,0
1654431169.9306474,28,126,0,124,126,0
1654431169.96665,18,126,0,124,126,0
1654431170.0025644,0,126,0,125,126,0
1654431170.0466511,0,126,0,124,126,0
1654431170.0825357,0,126,0,125,126,0
1654431170.118551,0,126,0,125,126,0
1654431170.1547492,0,126,0,124,126,0
1654431170.1945949,0,126,0,124,126,0
1654431170.2306328,0,127,0,124,126,0
1654431170.2666929,0,126,0,124,126,0
1654431170.3066761,0,126,0,125,126,0
1654431170.3426135,0,126,0,125,126,0
1654431170.378645,0,126,0,124,126,0
1654431170.414704,0,127,0,124,126,0
1654431170.4506433,0,127,0,124,126,0
1654431170.490664,0,127,0,124,126,0
1654431170.5306404,0,126,0,124,126,0
1654431170.5746799,0,126,0,124,126,0
1654431170.610661,0,126,0,124,126,0
1654431170.6506681,0,126,0,124,126,0
1654431170.6867285,0,127,0,124,126,0
1654431170.7227037,0,127,0,124,126,0
1654431170.7626336,0,127,0,124,126,0
1654431170.7986343,0,127,0,124,126,0
1654431170.8346882,0,126,0,124,126,0
1654431170.9360585,0,127,0,124,126,0
1654431170.9746609,0,127,0,124,126,0
1654431171.0107543,0,126,0,125,126,0
1654431171.0466955,0,126,0,125,126,0
1654431171.086704,0,126,0,124,126,0
1654431171.122735,0,126,0,124,126,0
1654431171.1586914,0,126,0,124,126,0
1654431171.1946871,0,127,0,124,126,0
1654431171.2307646,0,126,0,124,126,0
1654431171.2667682,0,125,0,125,126,0
1654431171.30272,0,126,0,124,126,0
1654431171.3387177,0,126,0,125,126,0
1654431171.3747377,0,126,0,125,126,0
1654431171.4107063,0,125,0,125,126,0
1654431171.4468708,0,125,0,124,126,0
1654431171.4826958,0,126,0,125,126,0
1654431171.5187716,6,126,0,124,126,0
1654431171.5547166,10,126,0,124,126,0
1654431171.5906878,12,126,0,124,126,0
1654431171.6267536,12,125,0,124,126,0
1654431171.6627762,12,125,0,124,126,0
1654431171.69883,16,126,0,125,126,0
1654431171.7347476,18,126,0,124,126,0
1654431171.770753,28,126,0,125,126,0
1654431171.8067257,46,125,0,125,126,0
1654431171.846728,55,125,0,125,126,0
1654431171.8827336,56,125,0,124,127,0
1654431171.9187021,70,126,0,125,126,0
1654431171.9546704,75,125,0,124,126,0
1654431171.990778,91,124,0,124,126,0
1654431172.02687,108,123,0,125,126,0
1654431172.0627825,112,123,0,124,127,0
1654431172.0988247,117,123,0,125,126,0
1654431172.1348073,121,123,0,125,126,0
1654431172.170856,123,123,0,124,126,0
1654431172.2068226,124,124,0,125,126,0
1654431172.2428927,125,122,0,124,126,0
1654431172.2909482,126,123,0,124,126,0
1654431172.3268275,126,123,0,124,126,0
1654431172.3628685,124,123,0,125,126,0
1654431172.3987966,126,123,0,125,126,0
1654431172.4348779,125,123,0,125,126,0
1654431172.4748359,126,123,0,125,126,0
1654431172.5148199,125,123,0,124,126,0
1654431172.5509086,126,123,0,125,126,0
1654431172.586868,126,123,0,124,127,0
1654431172.622846,125,123,0,125,126,0
1654431172.6588995,125,123,0,125,126,0
1654431172.6948311,126,123,0,124,126,0
1654431172.7308948,126,124,0,125,126,0
1654431172.7709627,126,123,0,124,126,0
1654431172.8109915,125,123,0,125,126,0
1654431172.846935,125,123,0,125,126,0
1654431172.882976,125,123,0,124,126,0
1654431172.9189315,125,124,0,124,126,0
1654431172.9550076,125,123,0,124,126,0
1654431172.9911115,126,124,0,124,126,0
1654431173.0308533,127,123,0,124,126,0
1654431173.0670557,125,123,0,125,126,0
1654431173.103001,125,123,0,125,126,0
1654431173.1429365,125,123,0,125,126,0
1654431173.1790044,126,123,0,124,126,0
1654431173.219126,125,123,0,125,126,0
1654431173.258865,126,124,0,125,126,0
1654431173.2950149,126,123,0,124,126,0
1654431173.3310654,127,123,0,125,126,0
1654431173.3708966,126,123,0,124,126,0
1654431173.407005,125,123,0,124,126,0
1654431173.4430966,125,123,0,124,126,0
1654431173.4789758,125,124,0,124,126,0
1654431173.5149436,125,122,0,125,126,0
1654431173.5509317,126,116,0,124,126,0
1654431173.586921,125,115,0,124,126,0
1654431173.6228738,125,115,0,125,126,0
1654431173.6588807,125,115,0,125,126,0
1654431173.6948948,127,114,0,125,126,0
1654431173.7309387,126,111,0,125,126,0
1654431173.7668946,126,106,0,125,126,0
1654431173.8068933,125,105,0,124,126,0
1654431173.843009,125,104,0,125,126,0
1654431173.8789177,126,95,0,124,126,0
1654431173.9149086,137,72,0,125,126,0
1654431173.9509175,139,55,0,125,126,0
1654431173.9869409,140,52,0,125,126,0
1654431174.0229394,140,51,0,125,126,0
1654431174.058918,140,50,0,125,126,0
1654431174.0950809,140,48,0,125,126,0
1654431174.1310098,140,41,0,124,126,0
1654431174.1670542,140,39,0,124,127,0
1654431174.202917,141,35,0,125,126,0
1654431174.239094,140,26,0,125,126,0
1654431174.2750516,139,14,0,125,126,0
1654431174.3110266,140,3,0,125,126,0
1654431174.3471,140,1,0,124,126,0
1654431174.3870714,140,0,0,124,126,0
1654431174.4230492,140,0,0,125,126,0
1654431174.4590688,138,0,0,125,126,0
1654431174.4951253,136,0,0,124,126,0
1654431174.531123,136,0,0,125,126,0
1654431174.57102,137,0,0,125,126,0
1654431174.6071184,137,0,0,125,126,0
1654431174.6430542,137,0,0,124,126,0
1654431174.679063,137,0,0,125,126,0
1654431174.7150877,137,0,0,124,126,0
1654431174.751108,138,0,0,124,126,0
1654431174.7870717,137,0,0,125,126,0
1654431174.8270726,137,0,0,129,126,0
1654431174.8631356,137,0,0,125,126,0
1654431174.8991382,136,0,0,125,126,0
1654431174.939129,136,0,0,125,126,0
1654431174.975089,136,0,0,124,126,0
1654431175.011091,137,0,0,124,126,0
1654431175.0471225,137,0,0,125,126,0
1654431175.0831099,137,0,0,125,126,0
1654431175.1191695,137,0,0,125,126,0
1654431175.1551325,136,0,0,125,126,0
1654431175.1912742,137,0,0,124,126,0
1654431175.2312236,137,0,0,125,126,0
1654431175.2671661,138,0,0,124,126,0
1654431175.3071423,137,0,0,124,126,0
1654431175.3471706,137,0,0,125,126,0
1654431175.383198,137,0,0,124,126,0
1654431175.419212,136,0,0,125,126,0
1654431175.4552298,137,0,0,124,126,0
1654431175.4992316,136,0,0,124,126,0
1654431175.5432162,137,0,0,125,126,0
1654431175.5872653,136,0,0,124,126,0
1654431175.6232684,137,0,0,124,126,0
1654431175.6713185,136,0,0,124,126,0
1654431175.7071292,137,0,0,125,126,0
1654431175.7433405,137,0,0,124,126,0
1654431175.7793505,136,0,0,124,126,0
1654431175.8152425,137,0,0,124,126,0
1654431175.9165726,136,0,0,124,126,0
1654431175.9633043,136,0,0,124,126,0
1654431176.0033643,137,0,0,124,126,0
1654431176.043349,136,0,0,125,127,0
1654431176.079273,137,0,0,124,126,0
1654431176.1153047,138,0,0,125,126,0
1654431176.1552904,138,2,0,125,126,0
1654431176.1913228,138,2,0,124,126,0
1654431176.231372,137,6,0,124,126,0
1654431176.2678545,139,10,0,124,126,0
1654431176.3033483,137,9,0,124,126,0
1654431176.3433583,137,10,0,124,126,0
1654431176.3792417,137,11,0,125,126,0
1654431176.4153438,138,25,0,124,126,0
1654431176.4552126,136,35,0,125,126,0
1654431176.4952478,128,40,0,125,126,0
1654431176.5313945,127,44,0,125,126,0
1654431176.5673358,126,52,0,125,126,0
1654431176.6033986,125,53,0,125,126,0
1654431176.6434808,125,53,0,124,126,0
1654431176.6793373,122,64,0,125,126,0
1654431176.7153542,119,76,0,124,126,0
1654431176.7514944,120,97,0,125,126,0
1654431176.7874196,123,116,0,124,127,0
1654431176.8232355,124,123,0,124,126,0
1654431176.859333,124,123,0,125,126,0
1654431176.8953214,125,123,0,124,126,0
1654431176.9313612,124,122,0,124,126,0
1654431176.9674304,125,122,0,124,127,0
1654431177.003432,124,122,0,124,126,0
1654431177.039468,124,123,0,125,126,0
1654431177.0794368,123,123,0,124,126,0
1654431177.115433,125,123,0,124,126,0
1654431177.151378,124,122,0,124,126,0
1654431177.1994543,125,122,0,124,126,0
1654431177.235459,124,122,0,124,126,0
1654431177.2754645,124,122,0,124,126,0
1654431177.3115575,124,122,0,125,126,0
1654431177.3473973,124,123,0,125,126,0
1654431177.38349,124,123,0,125,126,0
1654431177.423511,124,123,0,125,126,0
1654431177.4634438,125,123,0,124,126,0
1654431177.49947,124,124,0,124,126,0
1654431177.5354614,125,124,0,124,126,0
1654431177.5714266,124,125,0,124,126,0
1654431177.6074054,123,125,0,124,126,0
1654431177.6433551,124,125,0,124,126,0
1654431177.679425,124,124,0,124,126,0
1654431177.7154315,125,125,0,124,126,0
1654431177.7554548,125,125,0,124,126,0
1654431177.7914743,123,126,0,124,126,0
1654431177.8314626,124,127,0,124,126,0
1654431177.8674176,125,128,0,124,126,0
1654431177.9034214,126,129,0,124,126,0
1654431177.9394443,126,128,0,124,126,0
1654431177.9754393,126,129,0,124,126,0
1654431178.0114415,124,128,0,124,126,0
1654431178.0474522,125,130,0,124,126,0
1654431178.0836408,126,130,0,124,126,0
1654431178.119517,125,130,0,124,126,0
1654431178.1554456,127,131,0,125,126,0
1654431178.191539,128,133,0,125,127,0
1654431178.231573,127,133,0,125,126,0
1654431178.2675529,128,134,0,125,126,0
1654431178.3035636,127,135,0,124,126,0
1654431178.3395877,128,135,0,124,126,0
1654431178.3754907,128,135,0,124,126,0
1654431178.4115665,128,138,0,125,126,0
1654431178.4476001,128,143,0,125,126,0
1654431178.4835317,130,146,0,124,126,0
1654431178.5196016,129,148,0,124,126,0
1654431178.5555801,130,160,0,124,126,0
1654431178.5916297,129,164,0,124,126,0
1654431178.6275222,130,169,0,125,126,0
1654431178.6755807,131,175,0,124,126,0
1654431178.7115486,129,176,0,124,126,0
1654431178.7475235,129,180,0,124,126,0
1654431178.7835152,130,187,0,124,126,0
1654431178.8195832,131,200,0,124,126,0
1654431178.8556979,131,206,0,124,126,0
1654431178.8916416,130,211,0,124,127,0
1654431178.9276168,136,223,0,124,126,0
1654431178.963549,137,229,0,125,126,0
1654431178.9996703,139,233,0,125,126,0
1654431179.03565,141,238,0,124,126,0
1654431179.0715601,142,250,0,124,127,0
1654431179.1076567,143,255,0,124,126,0
1654431179.1436195,143,255,0,124,126,0
1654431179.1795344,143,255,0,125,126,0
1654431179.2156389,145,255,0,125,126,0
1654431179.2516532,145,255,0,124,127,0
1654431179.2916236,145,255,0,125,126,0
1654431179.3276095,145,255,0,124,126,0
1654431179.3636515,144,255,0,125,126,0
1654431179.3996367,145,255,0,124,126,0
1654431179.4396672,144,255,0,124,126,0
1654431179.4875312,145,255,0,125,126,0
1654431179.5355353,145,255,0,125,126,0
1654431179.5714962,145,255,0,124,126,0
1654431179.6076293,146,255,0,125,126,0
1654431179.6437397,146,255,0,124,126,0
1654431179.6796854,144,255,0,125,126,0
1654431179.7156768,145,255,0,125,126,0
1654431179.7517157,145,255,0,124,126,0
1654431179.7876952,146,255,0,124,126,0
1654431179.8236756,145,255,0,124,126,0
1654431179.867659,146,255,0,124,126,0
1654431179.9036872,145,255,0,124,126,0
1654431179.943657,145,255,0,125,126,0
1654431179.9796693,144,255,0,124,126,0
1654431180.0156534,145,255,0,125,126,0
1654431180.0596793,145,255,0,125,126,0
1654431180.0956652,146,255,0,125,126,0
1654431180.1317947,146,255,0,124,126,0
1654431180.167778,146,255,0,124,126,0
1654431180.2036958,145,255,0,124,126,0
1654431180.2398033,145,255,0,124,126,0
1654431180.2757132,145,255,0,125,126,0
1654431180.3117552,146,255,0,124,126,0
1654431180.347723,145,255,0,124,126,0
1654431180.383801,146,255,0,124,126,0
1654431180.4198864,145,255,0,124,126,0
1654431180.4557915,145,255,0,125,126,0
1654431180.4917674,145,255,0,125,126,0
1654431180.527763,146,255,0,124,126,0
1654431180.563839,146,255,0,124,126,0
1654431180.5997636,145,255,0,124,126,0
